query_id,query,product_id,title,description,relevance
14,adjustable laptop stand,B09DPC7GBT,"HUANUO Mobile Standing Desk Adjustable Height, Mobile Laptop Desk 27 inch, Standing Rolling Cart Desk with Gas Spring",,
14,adjustable laptop stand,B09FG462D7,Max Smart Portable Laptop Lap Pad and Laptop Stand with Detachable Mouse Pad,"This bundle consists of the Max Smart Portable Laptop Lap Pad and Laptop Stand with Detachable Mouse Pad. These two lap desks are a strong combination for home, work, and travel use. The anti slip pro",2
14,adjustable laptop stand,B09FWY1BFT,ZZWS Book Stand for Reading Bamboo Book Stand with Light Portable Book Holder Stand Office Adjustable Laptop Stand Kitchen Cookbook Stand for Online Course Reading Writing Typing (Medium Size),,
14,adjustable laptop stand,B09G9SV4QJ,"OCDAN Cross I Laptop Bed Table, Foldable Bed Desk for Laptop and Writing, Bed Tray, Portable Folding Desk, Adjustable Laptop Stand for Bed with Removable Stopper, Phone Holder, Cup Holder, Lap Desk",,
14,adjustable laptop stand,B09GY7269X,"EQEY Height Adjustable Laptop Standing Desk Rolling Desk Pneumatic Portable Desk with Wheels Laptop Table Portable Podium for Home, Office & Classroom (25.6 x 18.9 inch Black)",,
14,adjustable laptop stand,B09JW1CRDN,"ONEPERCENTBETTER Lap Desk - Fits up to 17inch Laptop, Laptop Stand Adjustable Height, Mouse Pad Wrist Support, Modern Design, MacBook, Portable, with Tablet Stand Phone Holder- Enjoy Work in AnyPlace","Welcome To ONE PERCENT BETTER: Prepare to have your life changed, because we believe that small daily improvements, when done continually over time will totally improve the quality of your work and mo",
14,adjustable laptop stand,B09KZLGX8S,SMUG Mobile Laptop Desk Sit-Stand Desk Adjustable Height Laptop Desk Cart Ergonomic Table Small Standing Desk with Pneumatic Height Adjustments,,
14,adjustable laptop stand,B09LRNWY4R,"RAAMZO Mobile Stand Up Desk, Adjustable Laptop Desk with Wheels Storage Desk Home Office Workstation, Rolling Table Laptop Cart for Standing or Sitting, Dark Wood and Black","Add this RAAMZO Mobile Stand Up Desk, Adjustable Laptop Desk with Wheels Storage Desk Home Office Workstation, Rolling Table Laptop Cart for Standing or Sitting, Dark Wood and Black is a great additio",
14,adjustable laptop stand,B09M48H5ZL,"vocheer Height Adjustable Electric Standing Desk, 31.5 x 17 Inches Computer Table with USB Interface, Home Office Work Table with Memory Preset Height for Computer Laptop Work and Study",,
14,adjustable laptop stand,B09MZ5VSTN,"Diosbles Bamboo Laptop Desk Serving Bed Tray Portable Foldable Lap Desk with Drawer, Height Adjustable Laptop Stand for Home, Office and College Students Dorm Room Use",,
14,adjustable laptop stand,B09NKKS2CS,"Book Stand, RAINBEAN Laptop Stand, Adjustable Book Holder with Paper Clips, Cookbook Stand for Wife，Christmas Gift for Children",,
14,adjustable laptop stand,B09QFQL75Z,"Laptop Desk Tray, Bamboo Laptop Desk Large Laptop Table with Drawer, Laptop Stand Adjustable Portable and Foldable Breakfast Serving Bed Tray Foldable and Drawer, 28” Tilting Tray Top Surface","Multi-purpose lap desk: 28 x 13. 10 inch desktop accommodates laptops perfect fit to 15. 6“ and holds up to 20lb; The bed tray has Plenty of space for you to surf the net, read or do artist and Crafts",
14,adjustable laptop stand,B09TNN2DLX,Mobile Sit Stand Desk - Height Adjustable Standing Laptop Desk Cart Rolling Couch Table on Wheels White Workstation with Gas Spring Riser for Home Office Classroom,,
14,adjustable laptop stand,B09VH95VZZ,"Seville Classics Airlift Mobile Height Adjustable Laptop Stand Computer Workstation for Sitting Classroom Home Office Portable Table w/Wheels, Flat (24""), Walnut","Work the way you want with Seville Classics' Mobile Laptop Computer Desk Cart. Designed with mobility in mind, the cart features four smooth-gliding, 1.5 inch casters so you can take your work with yo",
14,adjustable laptop stand,B0B29J9V34,WorkEZ BEST Adjustable Laptop Stand Lap Desk for Bed Couch with Mouse Pad ergonomic height angle tilt aluminum desktop riser tray portable computer riser table cooler cooling folding holder black,"A universal laptop stand and lap desk that works everywhere you do: sitting at a desk, standing, lounging on the couch, or laying in bed. The aluminum panel naturally cools laptops and adjusts in heig",2
14,adjustable laptop stand,B0B393LQYC,"WANLISELL Mobile Laptop Stand Height & Angle Adjustable Laptop Stands Desk Rolling Cart, Height Adjustable from 24'' to 38'', Black",,2
14,adjustable laptop stand,B0B3HQK7XL,"AV Cart, Presentation Cart Station, Wood Mobile Printer Cart, Height Adjustable Media Cart with Pullout Keyboard Tray for Office, Home & School",,
14,adjustable laptop stand,B0B4C4MJ56,"Emall Life Adjustable Standing Computer Desk, Standing Adjustable Laptop Cart with Wheels for Home Office (23.6 * 31.5, Oak)",23.6*31.5*45.27 inch,
14,adjustable laptop stand,B0B4VTDPC4,"ULANZI Book Stand-Adjustable Laptop Stand for Desk, Portable Acrylic Ergonomic Riser Holder for Cookbook Textbook Document MacBook iPad with Page Paper Clips",,2
14,adjustable laptop stand,B0BBQHW648,"Adjustable Laptop Table for Couch, Bed, Sofa and Recliner- Portable Laptop Stand - Computer Lap Table - Gifts for College Student, Friend and Family - Aluminum Laptop Stand by Desk York",,
14,adjustable laptop stand,B0BCJ6MDRD,Mobile Laptop Desk Sit-Stand Desk Adjustable Height Laptop Desk Cart Ergonomic Table Small Standing Desk with Pneumatic Height Adjustments (Obsidian),,
14,adjustable laptop stand,B0BFWJQ779,"Nuovoo Laptop Lap Desk with Cushion, Adjustable Laptop Stand for Desk, Portable Wooden Table for Writing&Drawing, Fits Up to 17 Inch Laptop Suitable for Home Couch, Office Desk, Recliner, Bed",,
14,adjustable laptop stand,B0BHYBZW7P,"BUNOEM Mobile Standing Desk, 28x20 Pneumatic Laptop Height Adjustable Sit to Stand Table with Lockable Wheels and Gas Spring Riser (White)",,
14,adjustable laptop stand,B0BL2S4ZY3,"ErGear Laptop Mobile Standing Desk, Height Adjustable Laptop Desk with Wheels, Pneumatic Mobile Desk with Hook and Cup Holder, Rolling Desk for Home Office Workstation for Standing or Sitting, Black",,
14,adjustable laptop stand,B0BM4B35F5,"TORRAINAKE Dual Tiered Mobile Standing Desk with Cup Holder, Multifunctional Tilting Podium, Portable Sit Stand Lectern with Pneumatic Height Adjustments, Rolling Small Space Workstation,Brown","TORRAINAKE Multifunctional Tilting Mobile Podium , Portable Sit Stand Lectern with Pneumatic Height Adjustments , Rolling Laptop Stand with Adjustable Tilt for School & Office",
14,adjustable laptop stand,B0BNQQDWMD,Folding Standing Desk Adjustable Height - Mobile Rolling Laptop Stand Pneumatic Height Adjustable - Foldable Computer Desk Workstation - Portable Mini Standing Desk for Small Office Space,"Indulge in a new level of comfort with Mushyn standing desks! Introducing the mobile height adjustable standing desk - the perfect solution for a modern, healthy, and productive work environment! This",
14,adjustable laptop stand,B0BNT46JD2,Folding Standing Desk Adjustable Height - Mobile Portable Laptop Stand Pneumatic Height Adjustable - Foldable Computer Desk Workstation - Mini Standing Desk for Small Office Space,"Indulge in a new level of comfort with Mushyn standing desks! Introducing the mobile height adjustable standing desk - the perfect solution for a modern, healthy, and productive work environment! This",
14,adjustable laptop stand,B0BSMSXS6Q,"Stand Steady Multifunctional Mobile Podium | Portable Sit to Stand Lectern with Pneumatic Height Adjustments | Rolling Laptop Stand Perfect for School, Home & Office! (Black)",,
14,adjustable laptop stand,B0BY8CKKPX,Book Stand Laptop Stand Adjustable Book Holder Tray with Page Paper Clips Ergonomic Multi Heights Angles Adjustable Cooking Bookstands for Textbook Recipe Magazine Laptop Tablet Portable,,
14,adjustable laptop stand,B0BZ4BVRB1,"Mobile Standing Desk, Height Adjustable Laptop Table, Rolling Laptop Desk, Portable Sit Stand Desk with Wheels, Mobile Workstation for Home Office",The height adjustable rolling desk offers a single-column configuration that helps it maintain a small footprint while still offering ample room to work.,
14,adjustable laptop stand,B0BZSTM8PL,"Nestl Lap Desk for Laptop - Foldable Laptop Desk for Bed and Couch, Portable and Lightweight Laptop Stand for Bed Breakfast, Working, Reading, and Writing, Black Lap Table, Large Laptop Tray","Laptop Bed Tray Table, Adjustable Laptop Stand, Portable Lap Desks with Foldable Legs, Reading Desk for Sofa Couch Floor - Large",
14,adjustable laptop stand,B0C6XQTLCX,"VEVOR Lectern Podium Stand, Height Adjustable Laptop Table, Portable Presentation Standing for Classroom, Office, Church, Tilting Desktop with Edge Stopper, Black",,
14,adjustable laptop stand,B0C791VTTN,"Seville Classics Airlift Mobile Height Adjustable Laptop Stand Computer Workstation for Sitting Classroom Home Office Medical Table w/Wheels, Tempered Glass (24""), White","Work the way you want with Seville Classics' Tempered Glass Mobile Laptop Desk Cart. This premium quality mobile desk features a thick tempered glass desktop in white. Designed with mobility in mind, ",
14,adjustable laptop stand,B0C85CKM4C,"Laptop Bed Tray Desk with LED Desk Light, SAIJI Adjustable Laptop Stand for Bed, XX-Large PVC Leather Foldable Laptop Table with Book Stand, Wrist Rest, Extra Leg Room for Sofa Couch Floor (Black)",,
15,monitor riser,B0002LD0ZY,"Fellowes Office Suites Underdesk Keyboard Drawer, Black/Silver (9140305)",Product Description The height adjustable Fellowes Office Suites Underdesk Keyboard Drawer converts a conventional desk to an ergonomic workstation! Moves keyboard and mouse off the desktop to save wo,
15,monitor riser,B000HBI9IW,Humanscale Copy Drawer,,
15,monitor riser,B000MUUE86,Fellowes Professional Series Executive Keyboard Tray (8036101),Product Description Fellowes Professional Series Executive Keyboard Tray with Comfort-Lift system lets you slide mouse platform left or right over keyboard numeric pad and offers 2 custom height posit,
15,monitor riser,B00134MAN2,Juno Alder Corner Computer Workstation Juno Alder [Office Product],Sauder Woodworking O'Sullivan Collection corner computer workcenter is constructed of environmentally friendly engineered wood with a laminate Juno Alder finish. Desk with monitor riser is 471/2''W x ,
15,monitor riser,B006K0PAM2,"Fellowes Heat and Slide Footrest, Black/Grey (8080901)",Product Description The Fellowes Heat and Slide Footrest provides soothing heat above or below platform to promote comfort while seated. Smooth sliding track helps increase circulation in the legs and,
15,monitor riser,B0076PH2LM,Workplace Monitor Riser w/ Organizer Drawer,,
15,monitor riser,B00AT4LB28,"Fellowes Office Suites Underdesk Keyboard Drawer, Black/Silver (9140305)",Product Description The height adjustable Fellowes Office Suites Underdesk Keyboard Drawer converts a conventional desk to an ergonomic workstation! Moves keyboard and mouse off the desktop to save wo,
15,monitor riser,B010FVJWRA,"ProHT Durable TV Stand Computer Monitor Riser (05442) for LCD LED TV up to 50"" Save Space Tabletop, Desktop Stand, Max Load 88lbs - Black","This elegant stand can be used as a TV stand or as an office desktop stand for PC and Apple computer monitors. Creates additional horizontal surface under the monitors to store your laptop, keyboard o",
15,monitor riser,B01AX3ZNGE,Stand Steady Titan JR. Monitor Stand -Crazy Big & Tall! - Holds 2 Monitors & Height Adjustable 2-12 inches! (JR.),,
15,monitor riser,B01BMULFAA,"Halter Height Adjustable Pre-Assembled Standing Desk Converter, Elevating Desktop Riser, Standing Desk for Sit or Stand Computer Workstations, 36 Inches; Cherry",,
15,monitor riser,B01DYXXUV0,"Ideas to Home Computer Monitor Riser Solid Clean Pine Wood (21"" W x 10"" D x 5 1/2"" H, Medium)",Clean Pine Monitor Riser Stands. Let this unique and truly one-of-a-kind type of monitor riser stand enhance your living space with the beauty of pine. Riser stands help raise your computer monitor to,2
15,monitor riser,B01FBHIRAQ,"Husky Mount Computer Monitor Riser Stand Elegant Design 22"" X 8 1/4"" Clear Tempered Glass Laptop TV Stand 3"" Height",,
15,monitor riser,B01FT4V9DI,"Vencer ""Cindy"" Decorative Wooden Monitor Riser and Desk Organizer (black)",,
15,monitor riser,B01HAPQBP0,Uprite Ergo Sit2Stand Standing Desk Converter – Dual Monitor Mount - Black/Black,,
15,monitor riser,B01HAPQBQE,Uprite Ergo Sit2Stand Standing Desk Converter – Single Monitor Mount - Silver/White,,
15,monitor riser,B01K2SYW94,"Eutuxia Type-W Monitor Stand Riser 23.5 x 10 x 3.2"" for Cubicles, Office Desktops","Eutuxia Type-W Monitor Stand Riser 23.5 x 10 x 3.2"" for Cubicles, Office Desktops",
15,monitor riser,B01LXTQWXJ,GForce GF-P1124-1177 Tempered Glass Computer Monitor Riser in White,,
15,monitor riser,B01M7SRAV3,"VIVO Black Height Adjustable Standing Desk Gas Spring Monitor Riser | 23.5"" Tabletop Sit to Stand Workstation Converter (DESK-V000G)",,
15,monitor riser,B01M7UICLZ,FITUEYES Universal Monitor Riser Stand Computer Laptop，DT104801WB,,
15,monitor riser,B01MRDEUYY,"Jestik Monitor Riser - Adjustable Monitor Stand, iMac Stand, Aluminum Monitor Stand - Shift The Way You Work - Storage Box Compatible with Apple iMac Series (JM-A4)",,
15,monitor riser,B06VT1VMLQ,"Mount-It! Desktop Computer Monitor Riser - Height Adjustable Tabletop Stand Shelf for PC and Laptop Displays and Printers, 19 x 13 Inch, 6.6” High, Black, MI-7851",,
15,monitor riser,B06XP6WN4S,Vertical Vitality Air Glider Standing Desk - Best Sit to Stand Up Desktop Converter for Your Laptop or Computer Monitor – No Assembly Height Adjustable Desk Converts Instantly,"Vertical Vitality Air Glider Standing Desk Solution Vertical Vitality's ""Air Glider"" Standing Desk is your solution to finding a high-quality, affordable option for converting your existing home or of",
15,monitor riser,B06XP87QKC,"Desktop Monitor Stand,Wooden Monitor Stand Riser LED LCD Computer Monitor Riser Desktop Organizer Display Shelf for Computer Monitor Laptop TV Printer,Stitching Color",,
15,monitor riser,B06XWBR8Q6,TechOrbits Standing Desk - SmartSTAND Sit Stand Desk Multimedia Desktop Stand Tabletop - Laptop & Monitor Riser - Adjustable Standing Table Workstation Raiser - Standing Desk Converter,,
15,monitor riser,B06Y6KFGLN,"Multipurpose Solid Wood Flat Panel Monitor Riser Stand, Space Saver Workstation, Decorative Desk Shelf Organizer (layer, black)",,
15,monitor riser,B06ZZQWC33,"Multipurpose Solid Wood Flat Panel Monitor Riser Stand , Space Saver Workstation , Decorative Desk Shelf Organizer (layer, Wood color)",,
15,monitor riser,B0711J6YCF,"Best Buy Box Height Adjustable Sit-Stand - 32"" X 22"" Desk Workstation Dual Gas Spring Converter Fits Computer Top Riser Monitor",,
15,monitor riser,B0713XK8M8,"Multipurpose Tempered glass Flat Panel Monitor Riser Stand , Space Saver Workstation , Decorative Desk Shelf Organizer (black)",,
15,monitor riser,B0716C77FG,"Adjustable Eco-Friendly Wood Computer Monitor Riser Stand 2-Drawer Desktop Organizer with Pen Slots, Keyboard Letter Tray File Holder Paper Storage for Home (Walnut color)",,
15,monitor riser,B0716NGHZ8,"Sorbus Bamboo Computer Monitor Stand Riser with Organizer Tray Slots for Storage — Great for TV Monitor, Laptop, Printer, Cellphone, Office Supplies, Wide Screen Riser for Desktop (Natural Bamboo)",,
15,monitor riser,B071J3CM4S,"Source One Premium Clear Acrylic Monitor Riser, Computer Stand",This acrylic monitor stand or monitor riser helps raise your monitor or laptop higher to reduce the straining of your eyes and neck. The stylish and clear acrylic makes this the perfect stand for mode,
